d2LogicalModel/extensionName;d2LogicalModel/extensionVersion;d2LogicalModel/modelBaseVersion;d2LogicalModel/schemaLocation;d2LogicalModel/exchange/supplierIdentification/country;d2LogicalModel/exchange/supplierIdentification/nationalIdentifier;d2LogicalModel/payloadPublication/type;d2LogicalModel/payloadPublication/lang;d2LogicalModel/payloadPublication/publicationTime;d2LogicalModel/payloadPublication/publicationCreator/country;d2LogicalModel/payloadPublication/publicationCreator/nationalIdentifier;d2LogicalModel/payloadPublication/measurementSiteTableReference/targetClass;d2LogicalModel/payloadPublication/measurementSiteTableReference/id;d2LogicalModel/payloadPublication/measurementSiteTableReference/version;d2LogicalModel/payloadPublication/headerInformation/confidentiality;d2LogicalModel/payloadPublication/headerInformation/informationStatus;measurementSiteReference/targetClass;measurementSiteReference/id;measurementSiteReference/version;measurementTimeDefault;measuredValue/index;measuredValue/measuredValue/basicData/type;measuredValue/measuredValue/basicData/measurementOrCalculationPeriod;measuredValue/measuredValue/basicData/vehicleFlow/vehicleFlowRate;measuredValue/measuredValue/basicData/averageVehicleSpeed/speed;measuredValue/measuredValue/basicData/occupancy/percentage
MeasurementSiteRecord;10022016[D2_1X];1;2018-07-05T17:18:21.000+02:00;300;TrafficConcentration;100.0;576;47.0;7.0
MeasurementSiteRecord;10005054[D4_1X.1];1;2018-07-05T17:18:21.000+02:00;300;TrafficConcentration;100.0;900;29.0;23.0
MeasurementSiteRecord;10005056[D4_2X.1];1;2018-07-05T17:18:21.000+02:00;300;TrafficConcentration;100.0;864;30.0;20.0
MeasurementSiteRecord;10022019[D4_1X];1;2018-07-05T17:18:21.000+02:00;300;TrafficConcentration;100.0;828;49.0;11.0
MeasurementSiteRecord;10165016[D1_1X];1;2018-07-05T17:18:21.000+02:00;300;TrafficConcentration;100.0;612;28.0;11.0
MeasurementSiteRecord;10165023[D4_1X];1;2018-07-05T17:18:21.000+02:00;300;TrafficConcentration;100.0;288;29.0;7.0
MeasurementSiteRecord;10017020[MS4_23C];1;2018-07-05T17:18:21.000+02:00;300;TrafficConcentration;100.0;576;57.0;6.0
MeasurementSiteRecord;10007017[D3_1X.1];1;2018-07-05T17:18:21.000+02:00;300;TrafficConcentration;100.0;504;33.0;10.0
MeasurementSiteRecord;10005046[D2_2X.1];1;2018-07-05T17:18:21.000+02:00;300;TrafficConcentration;100.0;540;39.0;9.0
MeasurementSiteRecord;10165021[D3_1X];1;2018-07-05T17:18:21.000+02:00;300;TrafficConcentration;100.0;972;39.0;12.0
MeasurementSiteRecord;10007019[D3_2X.1];1;2018-07-05T17:18:21.000+02:00;300;TrafficConcentration;100.0;72;24.0;2.0
MeasurementSiteRecord;10165018[D2_1X];1;2018-07-05T17:18:21.000+02:00;300;TrafficConcentration;100.0;900;21.0;28.0
MeasurementSiteRecord;10165020[D2_3X];1;2018-07-05T17:18:21.000+02:00;300;TrafficConcentration;100.0;576;26.0;13.0
MeasurementSiteRecord;10007023[D4_2X.1];1;2018-07-05T17:18:21.000+02:00;300;TrafficConcentration;100.0;216;40.0;3.0
MeasurementSiteRecord;10005044[D2_1X.1];1;2018-07-05T17:18:21.000+02:00;300;TrafficConcentration;100.0;432;26.0;14.0
MeasurementSiteRecord;10022020[D4_2X];1;2018-07-05T17:18:21.000+02:00;300;TrafficConcentration;100.0;468;66.0;4.0
