d2LogicalModel/extensionName;d2LogicalModel/extensionVersion;d2LogicalModel/modelBaseVersion;d2LogicalModel/schemaLocation;d2LogicalModel/exchange/supplierIdentification/country;d2LogicalModel/exchange/supplierIdentification/nationalIdentifier;d2LogicalModel/payloadPublication/type;d2LogicalModel/payloadPublication/lang;d2LogicalModel/payloadPublication/publicationTime;d2LogicalModel/payloadPublication/publicationCreator/country;d2LogicalModel/payloadPublication/publicationCreator/nationalIdentifier;d2LogicalModel/payloadPublication/measurementSiteTableReference/targetClass;d2LogicalModel/payloadPublication/measurementSiteTableReference/id;d2LogicalModel/payloadPublication/measurementSiteTableReference/version;d2LogicalModel/payloadPublication/headerInformation/confidentiality;d2LogicalModel/payloadPublication/headerInformation/informationStatus;measurementSiteReference/targetClass;measurementSiteReference/id;measurementSiteReference/version;measurementTimeDefault;measuredValue/index;measuredValue/measuredValue/basicData/type;measuredValue/measuredValue/basicData/measurementOrCalculationPeriod;measuredValue/measuredValue/basicData/vehicleFlow/vehicleFlowRate;measuredValue/measuredValue/measuredValueExtension/additionalMeasuredValues/basicData/type;measuredValue/measuredValue/measuredValueExtension/additionalMeasuredValues/basicData/measurementOrCalculationPeriod;measuredValue/measuredValue/measuredValueExtension/additionalMeasuredValues/basicData/vehicleFlow/vehicleFlowRate;measuredValue/measuredValue/basicData/averageVehicleSpeed/speed;measuredValue/measuredValue/measuredValueExtension/additionalMeasuredValues/basicData/averageVehicleSpeed/speed;measuredValue/measuredValue/basicData/occupancy/percentage;measuredValue/measuredValue/measuredValueExtension/additionalMeasuredValues/basicData/occupancy/percentage
MeasurementSiteRecord;10003027[D1_1x];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;468;TrafficConcentration;100.0;864;43.0;40.0;7.0;12.0
MeasurementSiteRecord;10003028[D1_2x];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;360;TrafficConcentration;100.0;612;67.0;59.0;4.0;8.0
MeasurementSiteRecord;10003018[D1_2c];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;396;TrafficConcentration;100.0;432;29.0;37.0;9.0;7.0
MeasurementSiteRecord;10003026[D4_5c];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;180;TrafficConcentration;100.0;72;65.0;65.0;4.0;2.0
MeasurementSiteRecord;10005048[D3_1X.1];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;900;TrafficConcentration;100.0;684;33.0;31.0;18.0;13.0
MeasurementSiteRecord;10003030[D4_2x];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;756;TrafficConcentration;100.0;684;45.0;44.0;11.0;10.0
MeasurementSiteRecord;10005050[D3_2X.1];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;324;TrafficConcentration;100.0;180;39.0;45.0;5.0;3.0
MeasurementSiteRecord;10089008[D8_1C];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;396;;;;46.0;;7.0;
MeasurementSiteRecord;10007013[D2_1X.1];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;1260;;;;43.0;;16.0;
MeasurementSiteRecord;10165022[D3_2X];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;864;TrafficConcentration;100.0;936;43.0;35.0;13.0;18.0
MeasurementSiteRecord;10025008[D1_2x];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;396;TrafficConcentration;100.0;792;45.0;43.0;6.0;11.0
MeasurementSiteRecord;10165019[D2_2X];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;504;TrafficConcentration;100.0;252;23.0;31.0;10.0;6.0
MeasurementSiteRecord;10006007[D2_4x];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;216;TrafficConcentration;100.0;108;33.0;33.0;4.0;2.0
MeasurementSiteRecord;10003024[D4_3c];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;360;TrafficConcentration;100.0;360;5.0;3.0;32.0;37.0
MeasurementSiteRecord;10003023[D4_2c];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;360;TrafficConcentration;100.0;180;66.0;66.0;5.0;3.0
MeasurementSiteRecord;10024028[D4_5X.1];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;1044;TrafficConcentration;100.0;1044;53.0;55.0;13.0;13.0
MeasurementSiteRecord;10059008[D3_3x];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;72;TrafficConcentration;100.0;216;27.0;27.0;2.0;6.0
MeasurementSiteRecord;10003022[D4_1c];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;252;TrafficConcentration;100.0;72;66.0;66.0;3.0;1.0
MeasurementSiteRecord;10022017[D2_2x];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;432;TrafficConcentration;100.0;432;63.0;63.0;5.0;4.0
MeasurementSiteRecord;10161005[D2_1X];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;936;TrafficConcentration;100.0;864;32.0;24.0;8.0;13.0
MeasurementSiteRecord;10024025[D2_4X.1];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;612;TrafficConcentration;100.0;360;66.0;64.0;7.0;5.0
MeasurementSiteRecord;10006008[D2_5x];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;360;TrafficConcentration;100.0;324;30.0;30.0;7.0;6.0
MeasurementSiteRecord;10005052[D3_3X.1];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;36;TrafficConcentration;100.0;108;41.0;39.0;0.0;2.0
MeasurementSiteRecord;10017019[MS4_1C];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;144;;;;38.0;;3.0;
MeasurementSiteRecord;10161006[D4_1X];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;576;TrafficConcentration;100.0;540;45.0;45.0;6.0;5.0
MeasurementSiteRecord;10026010[D3_1X];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;504;TrafficConcentration;100.0;576;41.0;47.0;8.0;8.0
MeasurementSiteRecord;10150006[D2_1X];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;504;TrafficConcentration;100.0;360;41.0;33.0;8.0;8.0
MeasurementSiteRecord;10024026[D2_5X.1];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;756;TrafficConcentration;100.0;720;56.0;62.0;10.0;9.0
MeasurementSiteRecord;10003017[D1_1c];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;684;TrafficConcentration;100.0;612;46.0;40.0;8.0;10.0
MeasurementSiteRecord;10025007[D1_1x];1;2018-07-05T17:20:01.000+02:00;300;TrafficConcentration;100.0;360;TrafficConcentration;100.0;576;42.0;37.0;5.0;10.0
